"mat1","cod1","mat2","cod2","nom_periodo","cantidad"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ELECTRONICA FUNDAMENTAL","5715","202001","6"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ELECTRONICA FUNDAMENTAL","5715","202101","6"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ELECTRONICA FUNDAMENTAL","5715","202201","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ELECTRONICA FUNDAMENTAL","5715","202301","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ELECTRONICA FUNDAMENTAL","5715","202401","2"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ELECTROTECNICA","5850","202001","8"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ELECTROTECNICA","5850","202101","7"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ELECTROTECNICA","5850","202201","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ELECTROTECNICA","5850","202301","6"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ELECTROTECNICA","5850","202401","9"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ELECTROTECNICA I","2108","202001","11"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ELECTROTECNICA I","2108","202101","32"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ELECTROTECNICA I","2108","202201","25"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ELECTROTECNICA I","2108","202301","13"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ELECTROTECNICA I","2108","202401","23"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ELEMENTOS DE GESTION LOGISTICA","2244","202001","3"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ELEMENTOS DE GESTION LOGISTICA","2244","202101","8"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ELEMENTOS DE GESTION LOGISTICA","2244","202201","2"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ELEMENTOS DE GESTION LOGISTICA","2244","202301","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ELEMENTOS DE GESTION LOGISTICA","2244","202401","11"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ELEMENTOS DE MAQUINAS","1720","202001","8"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ELEMENTOS DE MAQUINAS","1720","202101","8"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ELEMENTOS DE MAQUINAS","1720","202301","6"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ELEMENTOS DE MAQUINAS","1720","202401","2"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ELEMENTOS DE MECANICA DE LOS FLUIDOS","1805","202001","39"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ELEMENTOS DE MECANICA DE LOS FLUIDOS","1805","202101","56"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ELEMENTOS DE MECANICA DE LOS FLUIDOS","1805","202201","41"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ELEMENTOS DE MECANICA DE LOS FLUIDOS","1805","202301","41"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ELEMENTOS DE MECANICA DE LOS FLUIDOS","1805","202401","42"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ELEMENTOS DE TOPOGRAFIA","2230","202001","12"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ELEMENTOS DE TOPOGRAFIA","2230","202101","10"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ELEMENTOS DE TOPOGRAFIA","2230","202201","15"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ENERGIA 1- COMBUSTION","1850","202001","31"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ENERGIA 1- COMBUSTION","1850","202101","36"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ENERGIA 1- COMBUSTION","1850","202201","19"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ENERGIA 1- COMBUSTION","1850","202301","25"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ENERGIA 1- COMBUSTION","1850","202401","12"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ENERGIA 2:GEN ENERG PLANTAS VAPOR Y GAS","2394","202001","3"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ENERGIA 2:GEN ENERG PLANTAS VAPOR Y GAS","2394","202101","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ENERGIA 2:GEN ENERG PLANTAS VAPOR Y GAS","2394","202201","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ENERGIA APLICADA A LA INDUSTRIA","Q88","202301","2"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ENERGIA APLICADA A LA INDUSTRIA","Q88","202401","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ESTABILIDAD DE LOS SIST.ELEC.DE POTENCIA","2314","202001","2"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ESTIMACION Y PREDICCION EN SERIES TEMPORALES","5849","202001","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ESTIMACION Y PREDICCION EN SERIES TEMPORALES","5849","202101","2"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ESTIMACION Y PREDICCION EN SERIES TEMPORALES","5849","202301","2"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ESTIMACION Y PREDICCION EN SERIES TEMPORALES","5849","202401","2"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ESTRUCTURAS DE ACERO","2393","202001","6"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ESTRUCTURAS DE ACERO","2393","202101","8"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ESTRUCTURAS DE ACERO","2393","202201","4"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ESTRUCTURAS DE ACERO","2393","202301","2"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","ESTRUCTURAS DE ACERO","2393","202401","2"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FENOMENOS DE TRANSPORTE EN ING. DE PROCESOS","Q22","202001","9"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FENOMENOS DE TRANSPORTE EN ING. DE PROCESOS","Q22","202101","8"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FENOMENOS DE TRANSPORTE EN ING. DE PROCESOS","Q22","202201","9"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FENOMENOS DE TRANSPORTE EN ING. DE PROCESOS","Q22","202301","11"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FENOMENOS DE TRANSPORTE EN ING. DE PROCESOS","Q22","202401","9"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FISICA 1","1151","202001","3"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FISICA 1","1151","202101","7"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FISICA 1","1151","202201","7"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FISICA 1","1151","202301","4"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FISICA 1","1151","202401","12"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FISICA 2","1152","202001","2"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FISICA 2","1152","202101","5"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FISICA 2","1152","202201","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FISICA 3","1153","202001","9"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FISICA 3","1153","202101","6"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FISICA 3","1153","202201","12"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FISICA 3","1153","202301","6"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FISICA 3","1153","202401","5"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FISICA EXPERIMENTAL 1","1154","202001","8"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FISICA EXPERIMENTAL 1","1154","202101","8"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FISICA EXPERIMENTAL 1","1154","202201","15"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FISICA EXPERIMENTAL 1","1154","202301","7"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FISICA EXPERIMENTAL 1","1154","202401","10"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FISIOLOGÍA CUANTITATIVA","LIB38","202201","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FUNCIONES DE VARIABLE COMPLEJA","1066","202001","4"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FUNCIONES DE VARIABLE COMPLEJA","1066","202101","2"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FUNCIONES DE VARIABLE COMPLEJA","1066","202201","3"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FUNCIONES DE VARIABLE COMPLEJA","1066","202301","7"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FUNCIONES DE VARIABLE COMPLEJA","1066","202401","3"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FUNDAMENTOS CELULARES DE CIRCUITOS NEURALES","1235","202301","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FUNDAMENTOS DE INGENIERIA DE SOFTWARE","3334","202401","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FUNDAMENTOS DE LA ROBOTICA AUTONOMA","1857","202101","3"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FUNDAMENTOS DE LA ROBOTICA AUTONOMA","1857","202201","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FUNDAMENTOS DE LA ROBOTICA AUTONOMA","1857","202301","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FUNDAMENTOS DE LA ROBOTICA AUTONOMA","1857","202401","2"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FUNDAMENTOS DE LA WEB SEMANTICA","1942","202001","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FUNDAMENTOS DE LA WEB SEMANTICA","1942","202101","2"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FUNDAMENTOS DE LA WEB SEMANTICA","1942","202301","3"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FUNDAMENTOS DE LA WEB SEMANTICA","1942","202401","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FUNDAMENTOS DE OPTIMIZACION","1871","202101","12"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FUNDAMENTOS DE OPTIMIZACION","1871","202301","49"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FUNDAMENTOS DE OPTIMIZACION","1871","202401","23"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FUNDAMENTOS DE PROGRAMACION ENTERA","1631","202101","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FUNDAMENTOS DE PROGRAMACION ENTERA","1631","202301","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FUNDAMENTOS DE ROBOTICA INDUSTRIAL","1788","202201","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FUNDAMENTOS DE ROBOTICA INDUSTRIAL","1788","202301","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FUNDAMENTOS DE SEGURIDAD INFORMATICA","5916","202101","7"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FUNDAMENTOS DE SEGURIDAD INFORMATICA","5916","202201","11"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FUNDAMENTOS DE SEGURIDAD INFORMATICA","5916","202301","6"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","FUNDAMENTOS DE SEGURIDAD INFORMATICA","5916","202401","6"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","GEODESIA 1","1418","202101","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","GEODESIA 3","1419","202201","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","GEODESIA 3","1419","202401","2"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","GEODESIA GEOMETRICA","1464","202401","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","GEOMETRIA Y ALGEBRA LINEAL 1","1030","202001","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","GEOMETRIA Y ALGEBRA LINEAL 1","1030","202101","4"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","GEOMETRIA Y ALGEBRA LINEAL 1","1030","202201","3"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","GEOMETRIA Y ALGEBRA LINEAL 2","1031","202101","2"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","GEOMETRIA Y ALGEBRA LINEAL 2","1031","202201","3"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","GEOMETRIA Y ALGEBRA LINEAL 2","1031","202301","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","GEOMETRIA Y ALGEBRA LINEAL 2","1031","202401","2"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","GESTION DE CALIDAD","1940","202001","22"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","GESTION DE CALIDAD","1940","202101","29"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","GESTION DE CALIDAD","1954","202201","28"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","GESTION DE CALIDAD","1954","202301","13"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","GESTION DE CALIDAD","1954","202401","13"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","GESTION DE LOS PROCES.  EN LA INDUSTRIA","Q624","202001","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","GESTION DE LOS PROCES.  EN LA INDUSTRIA","Q624","202101","3"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","GESTION DE LOS PROCES.  EN LA INDUSTRIA","Q624","202201","3"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","GESTION DE LOS PROCES.  EN LA INDUSTRIA","Q624","202301","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","GESTION DE LOS PROCES.  EN LA INDUSTRIA","Q624","202401","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","GESTION DE LOS RRHH. EN LA PROD. DE BIENES Y SERV.","1539","202301","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","GESTION DE LOS RRHH. EN LA PROD. DE BIENES Y SERV.","1539","202401","10"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","GESTION DE MANTENIMIENTO","1920","202001","2"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","GESTION DE MANTENIMIENTO","1920","202101","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","GRAMATICAS FORMALES PARA EL LENG.NATURAL","1835","202101","6"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","GRAMATICAS FORMALES PARA EL LENG.NATURAL","1835","202201","3"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","HIDRAULICA FLUVIAL Y MARITIMA","2397","202001","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","HIDRAULICA FLUVIAL Y MARITIMA","2397","202101","2"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","HIDRAULICA FLUVIAL Y MARITIMA","2397","202201","2"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","HORMIGON ESTRUCTURAL 1","2382","202001","12"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","HORMIGON ESTRUCTURAL 1","2382","202101","17"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","HORMIGON ESTRUCTURAL 1","2382","202201","5"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","HORMIGON ESTRUCTURAL 1","2382","202301","6"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","HORMIGON ESTRUCTURAL 1","2382","202401","2"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","HORMIGON ESTRUCTURAL 3","2419","202201","3"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","HORMIGON ESTRUCTURAL 3","2419","202301","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","HORMIGON ESTRUCTURAL 3","2419","202401","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","HORMIGON PRETENSADO","2355","202001","2"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","HORMIGON PRETENSADO","2355","202101","7"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","IMAGENES MEDICAS: ADQUISICION, INSTRUMENTACION Y GESTION","5707","202001","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INFORMÁTICA EN BIOLOGÍA Y MEDICINA","LIB36","202201","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INGENIERIA BIOQUIMICA","Q81","202001","4"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INGENIERIA BIOQUIMICA","Q81","202101","7"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INGENIERIA BIOQUIMICA","Q81","202201","5"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INGENIERIA BIOQUIMICA","Q81","202401","3"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INGENIERIA DE LAS REACCIONES QUIMICAS 1","Q69","202001","5"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INGENIERIA DE LAS REACCIONES QUIMICAS 1","Q69","202101","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INGENIERIA DE LAS REACCIONES QUIMICAS 1","Q69","202201","2"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INGENIERIA DE LAS REACCIONES QUIMICAS 1","Q69","202301","2"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INGENIERIA DE LAS REACCIONES QUIMICAS 1","Q69","202401","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INICIACION A LA PROD. AUDIOVIS. Y MULTIMEDIA","2040","202301","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INSTRUMENTACION INDUSTRIAL","2706","202001","16"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INSTRUMENTACION INDUSTRIAL","2706","202101","11"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INSTRUMENTACION INDUSTRIAL","2706","202201","5"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INSTRUMENTACION INDUSTRIAL","2706","202301","2"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INSTRUMENTACION INDUSTRIAL","2706","202401","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA CIENCIA DE MATERIALES","1723","202001","19"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA CIENCIA DE MATERIALES","1723","202101","43"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA CIENCIA DE MATERIALES","1723","202201","30"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA CIENCIA DE MATERIALES","1723","202301","16"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA CIENCIA DE MATERIALES","1723","202401","19"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA COMPUTACION GRAFICA","1316","202001","12"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA COMPUTACION GRAFICA","1316","202101","12"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA COMPUTACION GRAFICA","1316","202201","7"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA COMPUTACION GRAFICA","1316","202301","6"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA COMPUTACION GRAFICA","1316","202401","7"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA EVALUACION Y GESTION AMBIENTAL","2253","202001","2"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA EVALUACION Y GESTION AMBIENTAL","2253","202101","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA EVALUACION Y GESTION AMBIENTAL","2253","202201","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA FISICA MODERNA","1131","202001","2"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA FISICA MODERNA","1131","202201","3"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA FISICA MODERNA","1131","202401","5"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA INGENIERIA DE SOFTWARE","1716","202001","42"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA INGENIERIA DE SOFTWARE","1716","202101","70"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA INGENIERIA DE SOFTWARE","1716","202201","63"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA INGENIERIA DE SOFTWARE","1716","202301","51"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA INGENIERIA DE SOFTWARE","1716","202401","47"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA INVESTIGACION DE OPERACIONES","1610","202001","92"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA INVESTIGACION DE OPERACIONES","1610","202101","101"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA INVESTIGACION DE OPERACIONES","1610","202201","87"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA INVESTIGACIÓN DE OPERACIONES","1650","202301","58"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA INVESTIGACIÓN DE OPERACIONES","1650","202401","57"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA MECANICA DE SUELOS","2207","202001","14"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA MECANICA DE SUELOS","2207","202101","11"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA MECANICA DE SUELOS","2207","202201","4"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA MECANICA DE SUELOS","2207","202301","4"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA MECANICA DE SUELOS","2207","202401","3"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. AL ANALISIS RURAL","1611","202301","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. AL ANALISIS RURAL","1611","202401","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA PREVENCION DE RIESGOS LABORALES","Q16","202001","2"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA PREVENCION DE RIESGOS LABORALES","Q16","202101","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA PREVENCION DE RIESGOS LABORALES","Q16","202201","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA PREVENCION DE RIESGOS LABORALES","Q16","202301","2"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA TEORIA DE LA INFORMACION","1450","202001","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA TEORIA DE LA INFORMACION","1450","202101","5"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA TEORIA DE LA INFORMACION","1450","202201","2"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA TEORIA DE LA INFORMACION","1450","202301","3"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LA TEORIA DE LA INFORMACION","1450","202401","4"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. AL CONTROL INDUSTRIAL","2707","202001","12"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. AL CONTROL INDUSTRIAL","2707","202101","8"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. AL CONTROL INDUSTRIAL","2707","202201","7"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. AL CONTROL INDUSTRIAL","2707","202401","2"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LOS MICROPROCESADORES","1513","202001","3"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LOS MICROPROCESADORES","1513","202101","8"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LOS MICROPROCESADORES","1513","202201","2"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LOS MICROPROCESADORES","1513","202301","5"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LOS MICROPROCESADORES","1513","202401","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LOS SIST. DE PROT. DE SIST. ELECT. DE POT.","5518","202101","4"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LOS SIST. DE PROT. DE SIST. ELECT. DE POT.","5518","202201","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. A LOS SIST. DE PROT. DE SIST. ELECT. DE POT.","5518","202301","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INT. AL PROCESAMIENTO DE LENG. NATURAL","1828","202301","12"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","INTERACCION PERSONA COMPUTADORA","1749","202101","1"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","LABORATORIO DE RESISTENCIA DE MATERIALES","2379","202001","7"
"ADMINISTRACION GENERAL PARA INGENIEROS","1944","LABORATORIO DE RESISTENCIA DE MATERIALES","2379","202101","1"
