"codenservicio_mat","nombre_mat","fecha_inicio","cantidad"
"2379","LABORATORIO DE RESISTENCIA DE MATERIALES","2023-02-27","22"
"2381","MECANICA ESTRUCTURAL","2023-02-27","28"
"2382","HORMIGON ESTRUCTURAL 1","2023-02-27","51"
"2389","PATOLOGIA DE LAS ESTRUCTURAS","2023-02-27","13"
"2391","PLANEAMIENTO ESTRATEGICO Y ESTRATEGIA COMPETITIVA","2023-02-27","4"
"2393","ESTRUCTURAS DE ACERO","2023-02-27","50"
"2394","ENERGIA 2:GEN ENERG PLANTAS VAPOR Y GAS","2023-02-27","11"
"2397","HIDRAULICA FLUVIAL Y MARITIMA","2023-02-27","9"
"2399","DISEÑO HIDROLOGICO","2023-02-27","9"
"2403","PROYECTO TRANSPORTE 2","2023-02-27","8"
"2404","PROYECTO, PLANIF. Y CONST. DE OBRAS 1","2023-02-27","8"
"2405","PROYECTO HIDRAULICA-AMBIENTAL","2023-02-27","5"
"2410","PROYECTO DE INV.E INNOV.EN ING. ESTRUCT.","2023-02-27","2"
"2411","PROYECTO ESTRUCTURAL ANUAL","2023-02-27","18"
"2412","ORDENAMIENTO TERRITORIAL 2","2023-02-27","7"
"2414","SISTEMAS DE REFERENCIA EN GEODESIA","2023-02-27","17"
"2419","HORMIGON ESTRUCTURAL 3","2023-02-27","15"
"2450","PASANTIA (CIVIL)","2023-02-27","22"
"2504","TRANSPORTE POR CARRETERA","2023-02-27","6"
"2505","TRANSPORTE FERROVIARIO","2023-02-27","11"
"2601","ALISTAMIENTO NAVAL","2023-02-27","3"
"2605","MANTENIMIENTO DE BUQUES","2023-02-27","5"
"2706","INSTRUMENTACION INDUSTRIAL","2023-02-27","58"
"2707","INT. AL CONTROL INDUSTRIAL","2023-02-27","29"
"2804","TALLER DE INGENIERIA CIVIL","2023-02-27","8"
"5504","PROYECTO DE INSTALACIONES ELECTRICAS","2023-02-27","6"
"5508","REDES ELECTRICAS","2023-02-27","11"
"5514","SUBESTACIONES EN MEDIA TENSION","2023-02-27","3"
"5518","INT. A LOS SIST. DE PROT. DE SIST. ELECT. DE POT.","2023-02-27","4"
"5603","TALLER DE MAQUINAS ELECTRICAS","2023-02-27","13"
"5609","ELECTRONICA DE POTENCIA","2023-02-27","32"
"5705","SEMINARIO DE INGENIERIA BIOMEDICA","2023-02-27","4"
"5707","IMAGENES MEDICAS: ADQUISICION, INSTRUMENTACION Y GESTION","2023-02-27","1"
"5712","INTERNADO DE INGENIERIA BIOMEDICA","2023-02-27","1"
"5715","ELECTRONICA FUNDAMENTAL","2023-02-27","68"
"5717","ELECTRONICA AVANZADA 2","2023-02-27","31"
"5720","TALLER DE APRENDIZAJE AUTOMATICO","2023-02-27","27"
"5815","GESTION INTEGRADA DE REDES Y SERV. DE TELEC.","2023-02-27","1"
"5817","ANTENAS Y PROPAGACION","2023-02-27","20"
"5828","TRATAMIENTO DE IMAGENES POR COMPUTADORA","2023-02-27","40"
"5849","ESTIMACION Y PREDICCION EN SERIES TEMPORALES","2023-02-27","15"
"5850","ELECTROTECNICA","2023-02-27","81"
"5853","TALLER DE APRENDIZAJE AUTOMATICO","2023-02-27","1"
"5855","REDES DE DATOS 2","2023-02-27","24"
"5866","TECNOLOGIAS DE REDES Y SERVICIOS DE TELECOMUNICACIONES","2023-02-27","9"
"5904","TALLER DE INTRODUCCION A LA ING. ELECTRICA","2023-02-27","142"
"5906","SISTEMAS DE CONTROL EN TIEMPO DISCRETO","2023-02-27","3"
"5913","ANALISIS Y CONTROL DE SISTEMAS NO LINEALES","2023-02-27","3"
"5916","FUNDAMENTOS DE SEGURIDAD INFORMATICA","2023-02-27","45"
"LIB38","FISIOLOGÍA CUANTITATIVA","2023-02-27","5"
"LIB49","TALLER DE INGENIERÍA BIOLÓGICA I","2023-02-27","23"
"MI2","MATEMATICA INICIAL","2023-02-27","574"
"PE106","DISEÑO LOGICO 2","2023-02-27","1"
"PQ72","MÉTODOS MATEMÁTICOS APLICADOS A INGENIERÍA DE PROCESOS","2023-02-27","4"
"Q104","TRATAMIENTO DE EFLUENTES Y RESIDUOS SOLIDOS","2023-02-27","18"
"Q197","DISEÑO DE PROCESOS QUIMICOS","2023-02-27","23"
"Q624","GESTION DE LOS PROCES.  EN LA INDUSTRIA","2023-02-27","35"
"Q88","ENERGIA APLICADA A LA INDUSTRIA","2023-02-27","7"
"TCI11","INT. A LA GEODESIA Y SIST. DE POS. GLOBAL","2023-02-27","9"
"TCI13","CARTOGRAFIA MATEMATICA","2023-02-27","12"
"TCI22","LEGISLACION TERRITORIAL","2023-02-27","1"
"TCI24","CAPTURA DE DATOS POR PERCEPCION REMOTA","2023-02-27","14"
"TCI26","PROYECTO","2023-02-27","1"
"TCI29","TALLER DE CARTAS GEOGRAFICAS","2023-02-27","9"
"TI01","PRINCIPIOS DE PROGRAMACION","2023-02-27","2"
"TI04","INGLES TECNICO 1 (ACT.COMPL.1)","2023-02-27","3"
"TI05","ARQUITECTURA DE COMPUTADORAS","2023-02-27","1"
"TI11","REDES DE COMPUTADORAS","2023-02-27","5"
"TI12","PROGRAMACION AVANZADA","2023-02-27","9"
"TI13","BASES DE DATOS II","2023-02-27","9"
"TI14","CONTABILIDAD (ACT.COMPL.4)","2023-02-27","8"
"TI15","COMUNICACION ORAL Y ESCRITA (ACT.COMPL3)","2023-02-27","3"
"TI21","PASANTIA LABORAL","2023-02-27","9"
"TI22","DESARR.DE APLIC.BASAD.EN TECNOL.GENEXUS","2023-02-27","10"
"TI23","DESARROLLO DE SITIOS WEB CON PHP","2023-02-27","15"
"TI24","TALLER DE SISTEMAS DE INFORMAC.JAVA EE","2023-02-27","6"
"TI25","TALLER DE APLICACIONES DE INTERNET RICAS","2023-02-27","8"
"TI27","PROYECTO","2023-02-27","19"
"TI29","TALLER DE SIST.DE INF.GEOGRAFICA","2023-02-27","2"
"TI43","INT. AL TESTING FUNCIONAL","2023-02-27","14"
"TIM10","TALLER 1: AJUSTE Y MONTAJE","2023-02-27","52"
"TIM11","TALLER 2: METROLOGÍA","2023-02-27","43"
"TIM12","TALLER 3: MAQUINAS HERRAMIENTAS","2023-02-27","43"
"TIM13","TALLER 4: MOTORES DE COMBUSTION INTERNA","2023-02-27","43"
"TIM14","TALLER 5: SOLDADURA","2023-02-27","45"
"TIM20","MATEMATICA 1","2023-02-27","40"
"TIM21","MATEMATICA 2","2023-02-27","19"
"TIM22","MATEMATICA 3","2023-02-27","24"
"TIM30","FISICA 1","2023-02-27","14"
"TIM31","FISICA 2","2023-02-27","25"
"TIM41","TRANSFERENCIA DE CALOR","2023-02-27","21"
"TIM42","MAQUINAS PARA FLUIDOS","2023-02-27","20"
"TIM47","INT. A LA COMBUSTION","2023-02-27","7"
"TIM50","INT. A LA CIENCIA DE LOS MATERIALES","2023-02-27","50"
"TIM51","METALURGIA FISICA","2023-02-27","13"
"TIM52","COMPORTAMIENTO MEC. DE MATERIALES","2023-02-27","34"
"TIM54","METALURGIA DE TRANSFORMACION","2023-02-27","2"
"TIM55","DISEÑO ASISTIDO POR COMPUTADOR","2023-02-27","23"
"TIM56","CONTROL NUMERICO COMPUTARIZADO 1","2023-02-27","1"
"TIM61","CONTROL DE CALIDAD","2023-02-27","10"
"TIM71","MAQUINAS ELECTRICAS","2023-02-27","14"
"TIM72","INSTRUMENTACION Y CONTROL","2023-02-27","17"
"TIM75","HIDRAULICA Y NEUMATICA","2023-02-27","6"
"TIM80","PASANTIA","2023-02-27","2"
"TIM81","INGLES TECNICO","2023-02-27","15"
"1208","MODULO DE EXTENSION 2","2023-03-01","1"
"1209","MODULO DE EXTENSION 4","2023-03-01","3"
"2018","MODULO DE TALLER 1","2023-03-01","6"
"2020","MODULO DE TALLER 2","2023-03-01","6"
"2021","MODULO DE TALLER 3","2023-03-01","2"
"EP4","CENTRO DE ENSAYOS DE SOFTWARE: INTRODUCCIÓN AL TESTING","2023-03-01","94"
"PA106","HIDROLOGÍA APLICADA A LA INGENIERÍA AMBIENTAL","2023-03-01","6"
"PA226","CONFIABILIDAD DE SISTEMAS ELECTRICOS DE POTENCIA","2023-03-01","9"
"PA243","TOPOLOGIA Y ANALISIS REAL","2023-03-01","1"
"PA280","TRANSITORIOS ELECTROMAGNETICOS EN SISTEMAS DE POTENCIA","2023-03-01","3"
"PA548","REDES DE DATOS 2","2023-03-01","3"
"PC108","INTRODUCCION AL PROCESAMIENTO DE LENGUAJE NATURAL","2023-03-01","5"
"PC148","MÉTODOS EFICIENTES DE SIMULACIÓN PARA LA ESTIMACIÓN DE CONFIABILIDAD DE REDES","2023-03-01","2"
"PC152","TALLER DE MINERIA DE PROCESOS DE NEGOCIO","2023-03-01","1"
"PC170","TALLER DE SISTEMAS CIBER-FÍSICOS","2023-03-01","1"
"PC79","COMPUTACION DE ALTA PERFORMANCE","2023-03-01","6"
"PE030","ESTIMACIÓN Y PREDICCIÓN EN SERIES TEMPORALES","2023-03-01","10"
"PE032","INTRODUCCIÓN A LA TEORÍA DE LA INFORMACIÓN","2023-03-01","1"
"PE310","INTRODUCCION A LOS SISTEMAS DE PROTECCION DE SISTEMAS ELECTRICOS DE POTENCIA","2023-03-01","1"
"PE502","TECNOLOGIAS PARA LA INTERNET DE LAS COSAS","2023-03-01","5"
"PE57","TRATAMIENTO DE IMAGENES POR COMPUTADORA","2023-03-01","6"
"PEN8","INTRODUCCIÓN A LA CONVERSIÓN ELECTROQUÍMICA DE ENERGÍA","2023-03-01","4"
"PES7","ESTRUCTURAS LAMINARES","2023-03-01","4"
"PA401","PROCESOS TERMOQUIMICOS PARA LA OBTENCION DE ENERGIA A PARTIR DE BIOMASA","2023-03-03","5"
"EP3","ELEMENTOS DE MODELACIÓN HIDROLÓGICA","2023-03-06","13"
"PA439","TECNICAS DE APRENDIZAJE AUTOMATICO","2023-03-06","7"
"PA473","LIDERANDO EQUIPOS DE DESARROLLO DE SOFTWARE","2023-03-06","10"
"PC06","ESTIMACIÓN NUMÉRICA MONTE CARLO","2023-03-06","9"
"PE031","SEMINARIO KHIPU SOBRE APRENDIZAJE AUTOMATICO E INTELIGENCIA ARTIFICIAL","2023-03-06","10"
"EP4","CENTRO DE ENSAYOS DE SOFTWARE: INTRODUCCIÓN AL TESTING","2023-03-07","21"
"PA028","METODOS DE ACUSTICA AMBIENTAL","2023-03-07","5"
"PA288","SIMULACION DE SISTEMAS DE ENERGIA ELECTRICA","2023-03-07","16"
"PE104","SEMINARIO DE INGENIERIA BIOMEDICA","2023-03-07","3"
"PE195","SISTEMAS DE CONTROL EN TIEMPO DISCRETO","2023-03-07","2"
"PC97","SEGURIDAD EN APLICACIONES","2023-03-13","16"
"PA575","SISTEMAS DE INFORMACION PARA EL ANALISIS DE GRANDES VOLUMENES DE DATOS","2023-03-20","6"
"PA355","MARKETING DE TECNOLOGIA E INNOVACION","2023-03-21","6"
"PC02","BASES DE DATOS NO RELACIONALES","2023-03-22","18"
"1434","COMPUTACION DE ALTA PERFORMANCE","2023-03-27","21"
"1438","APLICACIONES DE TEORIA DE LA INFORMACION AL PROC. DE IMAG.","2023-03-27","16"
"1447","COMPUT.DE PR.GRAL.EN UNID.DE PROC.GRAF.","2023-03-27","8"
"1857","FUNDAMENTOS DE LA ROBOTICA AUTONOMA","2023-03-27","14"
"1918","ADMINISTRACION Y SEGURIDAD DE SISTEMAS","2023-03-27","19"
"3334","FUNDAMENTOS DE INGENIERIA DE SOFTWARE","2023-03-27","28"
"PE211","ANÁLISIS 3D DEL MOV. DE LA RODILLA PARA REHAB., EVAL. PERIOP. Y MED. DEL DEPORTE","2023-03-28","6"
"EP29","GESTION INTEGRADA DE REDES Y SERVICIOS DE TELECOMUNICACIONES","2023-04-03","2"
"EP6","CENTRO DE ENSAYOS DE SOFTWARE: INTRODUCCIÓN A LA GESTIÓN DE INCIDENTES","2023-04-03","112"
"EP7","CENTRO DE ENSAYOS DE SOFTWARE: TESTING DE WEB SERVICES","2023-04-03","1"
"PA323","METODOLOGIAS DE INVESTIGACION Y REDACCION DE TESIS Y ARTICULOS CIENTIFICOS","2023-04-03","8"
"PA455","INTRODUCCION A LA ESTADÍSTICA USANDO SOFTWARE","2023-04-03","7"
"PA563","INTRODUCCION A LA CIENCIA DE DATOS","2023-04-03","32"
"PC138","CENTRO DE ENSAYOS DE SOFTWARE: INTROD. A LA AUTOMATIZACION DEL TESTING FUNCIONAL","2023-04-03","38"
"PC139","CENTRO DE ENSAYOS DE SOFTWARE: TECNICAS DE TESTING FUNCIONAL 2","2023-04-03","9"
"PC149","CENTRO DE ENSAYOS DE SOFTWARE: DOCUMENTACION Y REPORTES","2023-04-03","22"
"PEN7","ECONOMÍA DE LA ENERGÍA: HERRAMIENTA PARA EL ANÁLISIS DE LA POLÍTICA ENERGÉTICA","2023-04-03","21"
"PG02","TÓPICOS DE ECONOMÍA DE LA INNOVACIÓN","2023-04-03","4"
"PQ71","DISEÑO ÓPTIMO DE EXPERIMENTOS Y ESTIMACIÓN DE PARÁMETROS","2023-04-03","13"
"PG32","MÉTODOS DE GESTIÓN DE PROYECTOS","2023-04-04","3"
"PA476","TALLER DE PLANIFICACION Y SEGUIMIENTO DE PROYECTOS DE SOFTWARE","2023-04-10","10"
"PA559","MODELOS NUMERICOS DE MESOESCALA APLICADOS A INGENIERIA","2023-04-10","9"
"PE339","FUNDAMENTOS DEL SECTOR ENERGETICO","2023-04-10","9"
"PA010","EMULSIONES EN LA INDUSTRIA ALIMENTARIA","2023-04-13","10"
"PQ01","MICROBIOLOGIA AMBIENTAL","2023-04-15","6"
"PA278","INTRODUCCION A LA ENERGIA UNDIMOTRIZ","2023-04-19","7"
"PC010","INGENIERÍA DE SOFTWARE AVANZADA","2023-04-24","12"
"PC93","SEGURIDAD DE SISTEMAS INFORMATICOS","2023-04-25","27"
"PA681","PENSAMIENTO SISTEMICO","2023-05-01","6"
"PE520","TECNOLOGIA, OPERACION Y APLICACION DEL ALMACENAMIENTO DE ENERGIA EN SIST. ELECTR","2023-05-01","6"
"EP2","PLANIFICACIÓN DE CLASES: DISEÑO DE UNIDADES DIDÁCTICAS (DUD)","2023-05-02","5"
"EP8","CENTRO DE ENSAYOS DE SOFTWARE: PROGRAMA DE DESARROLLO DE CARRERA LABORAL","2023-05-02","17"
"PA635","CENTRO DE ENSAYOS DE SOFTWARE: INTRODUCCIÓN A LAS BASES DE DATOS PARA TESTERS","2023-05-02","21"
"PA686","CENTRO DE ENSAYOS DE SOFTWARE: INTRODUCCION AL TESTING FUNCIONAL","2023-05-02","110"
"PC136","CENTRO DE ENSAYOS DE SOFTWARE: INTRODUCCION AL TESTING DE PERFORMANCE","2023-05-02","9"
"PC138","CENTRO DE ENSAYOS DE SOFTWARE: INTROD. A LA AUTOMATIZACION DEL TESTING FUNCIONAL","2023-05-02","1"
"PC149","CENTRO DE ENSAYOS DE SOFTWARE: DOCUMENTACION Y REPORTES","2023-05-02","37"
"PC159","CENTRO DE ENSAYOS DE SOFTWARE: TESTING EN METODOLOGIAS AGILES","2023-05-02","6"
"PC165","CENTRO DE ENSAYOS DE SOFTWARE: LIDERAZGO Y DIRECCION DE EQUIPOS EN LAS ORGANIZAC","2023-05-02","7"
"1269","TALLER DE REPRESENTACION Y COMUNICACION GRAFICA_MODULO B","2023-05-08","62"
"PA43","HIDRAULICA DE CONDUCCIONES A SUPERFICIE LIBRE","2023-05-08","7"
"PA384","ESTRUCTURA Y FUNCIONAMIENTO DE ECOSISTEMAS","2023-05-09","12"
"1213","PLANIFICACION DE CLASES: DISEÑO DE UNID.DIDACT.","2023-05-10","3"
"PA469","CALIDAD E INTEGRACION DE DATOS","2023-05-22","6"
"PC123","TÉCNICAS Y GESTIÓN DE LAS PRUEBAS DE SOFTWARE","2023-05-29","6"
"PE199","SEGURIDAD DE REDES TCP/IP","2023-05-30","26"
"EP5","CENTRO DE ENSAYOS DE SOFTWARE: TÉCNICAS DE TESTING FUNCIONAL 1","2023-06-01","20"
"EP7","CENTRO DE ENSAYOS DE SOFTWARE: TESTING DE WEB SERVICES","2023-06-01","15"
"PA524","INGENIERIA DE REQUISITOS","2023-06-01","14"
"PA608","VIDA UTIL DE ALIMENTOS","2023-06-01","8"
"PC162","CENTRO DE ENSAYOS DE SOFTWARE: CALIDAD DE CODIGO Y TESTING","2023-06-01","3"
"PE451","GUÍAS DE CARGA DE TRANSFORMADORES","2023-06-05","19"
"EP12","AVALUO DE INMUEBLES URBANOS - MÉTODO COMPARATIVO DE MERCADO","2023-06-06","11"
"PA590","REMOCION DE NUTRIENTES DE AGUAS RESIDUALES","2023-06-13","8"
"EP18","CENTRO DE ENSAYOS DE SOFTWARE: TESTING DE USABILIDAD","2023-07-03","4"
"EP4","CENTRO DE ENSAYOS DE SOFTWARE: INTRODUCCIÓN AL TESTING","2023-07-03","55"
"EP5","CENTRO DE ENSAYOS DE SOFTWARE: TÉCNICAS DE TESTING FUNCIONAL 1","2023-07-03","17"
"EP8","CENTRO DE ENSAYOS DE SOFTWARE: PROGRAMA DE DESARROLLO DE CARRERA LABORAL","2023-07-03","69"
"EP9","CENTRO DE ENSAYOS DE SOFTWARE: TESTING DE ACCESIBILIDAD WEB","2023-07-03","4"
"PA635","CENTRO DE ENSAYOS DE SOFTWARE: INTRODUCCIÓN A LAS BASES DE DATOS PARA TESTERS","2023-07-03","87"
"PC167","CENTRO DE ENSAYOS DE SOFTWARE: SEGURIDAD INFORMATICA Y TESTING","2023-07-03","5"
"PG05","CAMBIO ORGANIZACIONAL","2023-07-03","3"
"PG33","GESTIÓN DE LA INNOVACIÓN EN LAS ORGANIZACIONES","2023-07-03","6"
"PM184","TECNICAS DE MEDICION EN HIDROLOGIA E HIDRAULICA","2023-07-03","1"
"TCI21","PASANTIA","2023-07-03","11"
"EP13","INFERENCIA ESTADÍSTICA APLICADA A AVALÚOS INMOBILIARIOS","2023-07-04","9"
"PF84","INTRODUCCION A LA TURBULENCIA","2023-07-05","9"
"PA01","TOXICOLOGÍA AMBIENTAL","2023-07-10","9"
"PA569","EXPERIMENTANDO CON METODOS AGILES DE SOFTWARE","2023-07-10","8"
"PC04","VISUALIZACIÓN DE DATOS","2023-07-11","11"
"2391","PLANEAMIENTO ESTRATEGICO Y ESTRATEGIA COMPETITIVA","2023-07-17","13"
"PM73","TEORIA DE COMBUSTION","2023-07-17","10"
"1023","MATEMATICA DISCRETA 1","2023-07-31","899"
"1025","PROBABILIDAD Y ESTADISTICA","2023-07-31","280"
"1026","MATEMATICA DISCRETA 2","2023-07-31","561"
"1030","GEOMETRIA Y ALGEBRA LINEAL 1","2023-07-31","1167"
"1031","GEOMETRIA Y ALGEBRA LINEAL 2","2023-07-31","1145"
"1033","METODOS NUMERICOS","2023-07-31","627"
"1061","CALCULO DIF. E INTEGRAL EN UNA VARIABLE","2023-07-31","1169"
"1062","CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","2023-07-31","1149"
"1063","CALCULO VECTORIAL","2023-07-31","234"
"1064","INT. A LAS ECUACIONES DIFERENCIALES","2023-07-31","352"
"1122","MECANICA NEWTONIANA","2023-07-31","175"
"1123","FISICA TERMICA","2023-07-31","151"
"1128","ELECTROMAGNETISMO","2023-07-31","122"
"1139","MODULO DE ACUSTICA","2023-07-31","1"
"1140","LABORATORIO 3","2023-07-31","6"
"1144","VIBRACIONES Y ONDAS","2023-07-31","44"
"1151","FISICA 1","2023-07-31","896"
"1152","FISICA 2","2023-07-31","321"
"1153","FISICA 3","2023-07-31","336"
"1155","FISICA EXPERIMENTAL 2","2023-07-31","116"
"1201","MODULO DE EXTENSION","2023-07-31","10"
"1219","DISEÑO Y MONTAJE DE LAS INDUSTRIAS DE PROCESOS","2023-07-31","5"
"1224","ECONOMIA","2023-07-31","914"
"1224A","ECONOMÍA (AREA)","2023-07-31","10"
"1225","POLITICAS CIENTIFICAS EN INF.Y COMP.","2023-07-31","136"
"1226","MECANICA DE LOS FLUIDOS","2023-07-31","31"
"1236","SEMINARIO SOBRE ENCUENTROS ENTRE ARTE Y TECNOLOGIAS","2023-07-31","3"
"1266","TALLER DE REPRESENTACION Y COMUNICACION GRAFICA_MODULO A","2023-07-31","139"
"1268","INICIACION AL ENTORNO DE PROGRAMACION R PARA INGENIERIA (IRPI)","2023-07-31","13"
"1312","RESISTENCIA DE MATERIALES 2","2023-07-31","45"
"1321","PROGRAMACION 2","2023-07-31","268"
"1323","PROGRAMACION 3","2023-07-31","428"
"1327","TALLER DE PROGRAMACION","2023-07-31","230"
"1347","CONST.FORMAL DE PROGR.EN TEORIA DE TIPOS","2023-07-31","16"
"1349","COMPUTACION GRAFICA AVANZADA","2023-07-31","10"
"1350","PROGRAMACION FUNCIONAL AVANZADA","2023-07-31","6"
"1373","PROGRAMACION 1","2023-07-31","1445"
"1411","COMPUTACION 1","2023-07-31","312"
"1422","GEODESIA 2","2023-07-31","15"
"1440","ANALISIS Y DISEÑO DE ALGORIT.DISTRIB.EN REDES","2023-07-31","6"
"1443","ARQUITECTURA DE COMPUTADORAS","2023-07-31","407"
"1446","REDES DE COMPUTADORAS","2023-07-31","185"
"1456","TEORIA DE CIRCUITOS","2023-07-31","105"
"1459","TALLER FOURIER","2023-07-31","46"
"1460","SEÑALES ALEATORIAS Y MODULACION","2023-07-31","78"
"1509","TOPOGRAFIA 2","2023-07-31","8"
"1510","CONTROL DE CALIDAD","2023-07-31","114"
"1512","DISEÑO LOGICO","2023-07-31","109"
"1521","TEORIA DE ERRORES 1","2023-07-31","14"
"1538","REDES DE SENSORES INALAMBRICOS","2023-07-31","28"
"1543","INT. AL NEGOCIO DEL SOFTWARE","2023-07-31","53"
"1557","MULTIMEDIA SOBRE IP","2023-07-31","2"
"1614","AVALUACIONES 1","2023-07-31","10"
"1617","SIMULACION A EVENTOS DISCRETOS","2023-07-31","6"
"1618","AVALUACIONES 2","2023-07-31","17"
"1619","CATASTRO","2023-07-31","13"
"1624","MODELADO Y OPTIMIZACION","2023-07-31","32"
"1633","TEORIA, ALGORIT. Y APLIC. DE GEST. LOGIS","2023-07-31","26"
"1637","ALGORITMOS EVOLUTIVOS","2023-07-31","40"
"1638","REFRIGERACION","2023-07-31","34"
"1640","OPTIMIZACION CONTINUA Y APLICACIONES","2023-07-31","2"
"1641","ALGORITMOS DE APROXIMACIÓN","2023-07-31","2"
"1715B","INT. A LA CONSTRUCCION","2023-07-31","36"
"1718","DINAMICA DE MAQUINAS Y VIBRACION","2023-07-31","5"
"1719","METALURGIA FISICA","2023-07-31","49"
"1721","PROYECTO DE INGENIERIA DE SOFTWARE","2023-07-31","115"
"1729","TRANSPORTE INDUSTRIAL","2023-07-31","8"
"1730","PROYECTO DE GRADO","2023-07-31","15"
"1731","PASANTIA (COMPUTACION)","2023-07-31","57"
"1751","TALLER DE SISTEMAS DE INFORMACION 1","2023-07-31","15"
"1765","COMPORTAMIENTO MECANICO DE MATERIALES 2","2023-07-31","78"
"1770","TALLER DE ING.DIRIGIDA POR MODELOS","2023-07-31","14"
"1779","INVESTIGACION DE OPER.Y GEST. DE RIESGOS","2023-07-31","58"
"1815B","GENERADORES DE VAPOR","2023-07-31","35"
"1823","TRANSFERENCIA DE CALOR 1","2023-07-31","79"
"1833","HIDROLOGIA E HIDRAULICA APLICADAS","2023-07-31","50"
"1852","DISEÑO DE REDES DE COND.EN ING.SANITARIA","2023-07-31","5"
"1853","POTABILIZACION DE AGUAS","2023-07-31","10"
"1855","GESTION DE CALIDAD AMBIENTAL","2023-07-31","6"
"1858","FOTOGRAMETRIA","2023-07-31","21"
"1859","MAQUINAS PARA FLUIDOS II","2023-07-31","4"
"1862","ACTIVIDAD INTEGRADORA A","2023-07-31","1"
"1866","APRENDIZAJE AUTOMATICO","2023-07-31","85"
"1868","MODELOS ESTADISTICOS PARA CLASIF. Y REGRESION","2023-07-31","59"
"1872","APLICACIONES DEL ALGEBRA LINEAL","2023-07-31","28"
"1873","MODELADO DE SIST. MEC. EMPLEANDO EL MET. DE LOS ELEM. FINITOS","2023-07-31","1"
"1874","MORFODINAMICA DE SISTEMAS FLUVIALES Y COSTEROS","2023-07-31","4"
"1875A","TALLER DE TECNICAS DE MEDICION EN HIDROLOGIA E HIDRAULICA","2023-07-31","6"
"1882","CARTOGRAFIA TEMATICA","2023-07-31","6"
"1882A","CARTOGRAFÍA TEMÁTICA (ÁREA)","2023-07-31","8"
"1885","PROYECTO (ING FÍSICO-MAT)","2023-07-31","2"
"1887","REDES NEURONALES PARA LENGUAJE NATURAL","2023-07-31","20"
"18887","PASANTIA INGENIERIA FÍSICO-MATEMÁTICA","2023-07-31","1"
"1890","CALIDAD DE DATOS E INFORMACIÓN","2023-07-31","29"
"1891","TALLER DE SEGURIDAD INFORMÁTICA","2023-07-31","8"
"1892","BASES DE DATOS PARA INGENIERÍA","2023-07-31","44"
"1911","FUNDAMENTOS DE BASES DE DATOS","2023-07-31","191"
"1913","AGRIMENSURA LEGAL 2","2023-07-31","10"
"1922","COSTOS PARA INGENIERIA","2023-07-31","107"
"1926","INT. A LOS SIST. DE INFOR. GEOGRAFICA","2023-07-31","9"
"1938","RECUPERACION DE INF. Y RECOMEND. EN LA WEB (WIR)","2023-07-31","56"
"1941","INTEGRACION DE DATOS","2023-07-31","59"
"1945","PRACTICA DE ADMINISTRACION PARA INGENIEROS","2023-07-31","119"
"1946","TALLER DE ADMINISTRACION PARA INGENIERIA CIVIL","2023-07-31","30"
"1952","TALLER DE SISTEMAS CIBER-FISICOS","2023-07-31","4"
"2001","TALLER","2023-07-31","37"
"2002","PASANTIA","2023-07-31","38"
"2011","PASANTIA (ELECTRICA)","2023-07-31","27"
"2013","PROYECTO (ING.ELEC.)","2023-07-31","22"
"2014","AGRIMENSURA LEGAL 4","2023-07-31","9"
"2018","MODULO DE TALLER 1","2023-07-31","1"
"2019","PROYECTO (ING.NAVAL)","2023-07-31","2"
"2020","MODULO DE TALLER 2","2023-07-31","1"
"2021","MODULO DE TALLER 3","2023-07-31","6"
"2022","MODULO DE TALLER 4","2023-07-31","3"
"2030","MODULO DE TALLER- INGENIERIA MECANICA","2023-07-31","18"
"2032","MODULO DE EXTENSION- INGENIERIA MECANICA","2023-07-31","7"
"2033","TALLER 2:MODEL.CUANT.PARA PROBL.DE PROD.","2023-07-31","26"
"2035","TALLER 4:MEJORA DE LA COMPETITIVIDAD","2023-07-31","36"
"2037","OPTIMIZACION DE PROBLEMAS DE PRODUCCION","2023-07-31","43"
"2038","TIEMPOS Y METODOS","2023-07-31","29"
"2039","EVALUACION ECON.Y FINAN.DE PROY.DE INV.","2023-07-31","30"
"2040","INICIACION A LA PROD. AUDIOVIS. Y MULTIMEDIA","2023-07-31","20"
"2054","PROYECTO DE INGENIERIA MECANICA","2023-07-31","15"
"2061","PROYECTO 1 (ING SIST COM.)","2023-07-31","3"
"2062","PROYECTO 2 (ING SIST COM)","2023-07-31","1"
"2098","PASANTIA","2023-07-31","8"
"2109","ELECTROTECNICA II","2023-07-31","75"
"2110","PROYECTO (AGRIM.)","2023-07-31","1"
"2112","PASANTIA (AGRIMENSURA)","2023-07-31","11"
"2200","SISTEMAS OLEOHIDRAULICOS Y NEUMATICOS","2023-07-31","40"
"2206","GEOLOGIA DE INGENIERIA","2023-07-31","55"
"2216","TUTORIAS ENTRE PARES 1","2023-07-31","10"
"2217","TUTORIAS ENTRE PARES 2","2023-07-31","10"
"2218","LABORATORIO DE MECANICA DE SUELOS","2023-07-31","15"
"2230","ELEMENTOS DE TOPOGRAFIA","2023-07-31","17"
"2232","CAMINOS Y CALLES 2","2023-07-31","33"
"2246","SEGURIDAD EN LA CONSTRUCCION","2023-07-31","47"
"2256","ELEMENTOS DE INGENIERIA AMBIENTAL","2023-07-31","113"
